,number,l_p_l_lo_x,l_p_l_lo_y,l_p_l_re_x,l_p_l_re_y,l_p_r_lo_x,l_p_r_lo_y,l_p_r_re_x,l_p_r_re_y,l_h_l_x,l_h_l_y,l_h_r_x,l_h_r_y,r_p_l_lo_x,r_p_l_lo_y,r_p_l_re_x,r_p_l_re_y,r_p_r_lo_x,r_p_r_lo_y,r_p_r_re_x,r_p_r_re_y,r_h_l_x,r_h_l_y,r_h_r_x,r_h_r_y,3d_p_x,3d_p_y,3d_p_z,3d_h_l_x,3d_h_l_y,3d_h_l_z,3d_h_r_x,3d_h_r_y,3d_h_r_z
0,1637,1229.27,376.96,1229.27,376.96,1249.34,375.59,1249.34,375.59,323.07,669.5,2111.96,537.82,1262.74,425.11,1262.74,425.11,1279.2,426.19,1279.2,426.19,297.47,615.89,2198.72,704.88,545.93,4195.72,3487.67,-248.17,4472.12,3375.5,1279.78,4300.38,3258.42
0,1638,1226.49,377.22,1226.49,377.22,1245.53,375.52,1245.53,375.52,318.13,675.69,2112.05,537.72,1260.17,424.75,1260.17,424.75,1276.46,426.24,1276.46,426.24,298.36,616.5,2198.99,705.2,543.9,4195.87,3490.52,-249.19,4477.7,3391.13,1280.13,4300.29,3258.84
0,1639,1224.05,377.45,1224.05,377.45,1244.11,375.48,1244.11,375.48,315.64,673.42,2112.84,537.89,1257.3,424.41,1257.3,424.41,1273.81,425.76,1273.81,425.76,302.3,615.47,2199.96,705.3,541.33,4196.14,3488.49,-248.42,4476.75,3409.05,1280.91,4300.4,3258.85
0,1640,1221.65,376.88,1221.65,376.88,1239.24,375.55,1239.24,375.55,319.82,664.27,2113.3,538.05,1252.38,421.44,1257.62,419.88,1269.42,422.47,1266.02,424.48,298.27,615.11,2200.48,705.13,538.14,4196.08,3489.16,-249.15,4468.57,3386.53,1281.3,4300.52,3258.75
0,1641,1219.2,376.51,1219.2,376.51,1239.16,375.01,1239.16,375.01,328.36,664.07,2114.2,537.42,1249.43,422.79,1251.68,423.89,1266.45,423.49,1267.57,419.61,299.8,616.53,2201.03,704.8,535.99,4195.85,3486.63,-245.62,4467.49,3368.01,1281.25,4299.94,3257.31
0,1642,1216.59,376.56,1216.59,376.56,1236.02,375.59,1236.02,375.59,322.0,672.47,2114.62,537.36,1248.96,423.19,1248.96,423.19,1264.77,412.67,1264.77,412.67,303.31,617.02,2202.16,704.51,533.71,4196.24,3487.73,-245.86,4475.28,3394.73,1282.65,4299.86,3258.89
0,1643,1213.93,375.97,1213.93,375.97,1233.53,375.15,1233.53,375.15,314.26,675.1,2115.47,536.73,1246.31,422.83,1246.31,422.83,1262.87,423.7,1262.87,423.7,301.21,614.37,2202.76,703.92,531.86,4195.86,3489.32,-249.3,4478.12,3409.64,1282.73,4299.27,3257.74
0,1644,1211.43,376.05,1211.43,376.05,1230.86,375.09,1230.86,375.09,315.89,671.1,2116.05,536.04,1243.68,422.68,1243.68,422.68,1262.35,425.35,1262.35,425.35,300.91,614.07,2203.26,703.7,530.84,4195.86,3493.09,-249.05,4474.73,3404.45,1282.93,4298.65,3257.2
0,1645,1236.62,399.64,1236.62,399.64,1259.26,397.39,1259.26,397.39,321.89,669.55,2116.21,536.79,1269.66,439.66,1269.66,439.66,1281.91,447.37,1281.91,447.37,301.55,613.17,2202.78,703.78,549.76,4215.33,3473.74,-246.8,4472.79,3390.06,1282.05,4299.32,3255.52
0,1646,1206.07,376.33,1206.07,376.33,1223.72,375.19,1223.72,375.19,321.97,668.54,2115.96,536.17,862.71,404.69,862.71,404.69,509.76,388.4,506.85,390.79,300.69,613.17,2202.92,703.43,93.17,4240.4,2329.2,-247.2,4471.9,3387.43,1282.49,4298.78,3256.65
0,1647,1203.99,372.74,1203.99,372.74,1222.52,371.85,1225.88,376.16,320.48,669.08,2115.52,536.16,437.3,395.04,437.3,395.04,453.73,395.65,453.73,395.65,300.7,614.13,2203.08,702.88,-14.61,4250.71,2038.73,-247.67,4472.52,3391.46,1283.19,4298.77,3258.42
0,1648,1199.78,375.45,1201.01,374.84,1216.81,374.35,1220.89,374.49,319.35,669.66,2114.51,535.74,424.3,405.46,424.3,405.46,444.17,394.78,444.17,394.78,301.04,615.41,2202.8,702.49,-19.47,4251.23,2031.47,-247.87,4473.16,3395.49,1283.72,4298.42,3260.86
0,1649,1199.14,374.88,1199.14,374.88,1218.57,373.76,1218.57,373.76,317.6,668.37,2114.54,535.2,409.07,412.34,409.07,412.34,428.93,401.66,428.93,401.66,301.72,614.35,2202.23,702.28,-25.61,4251.63,2017.96,-248.23,4472.47,3402.18,1282.75,4297.97,3259.31
0,1650,1196.82,375.68,1196.82,375.68,1216.53,373.44,1216.53,373.44,316.33,668.46,2114.72,534.64,389.79,414.1,389.79,414.1,406.1,402.7,406.1,402.7,300.07,613.44,2202.01,701.44,-33.85,4252.55,1998.81,-249.38,4472.51,3400.9,1282.22,4297.49,3258.23
0,1651,1194.38,374.3,1194.38,374.3,1214.01,372.75,1214.01,372.75,314.24,667.9,2114.49,533.7,384.84,422.7,384.84,422.7,403.55,403.72,403.55,403.72,298.27,611.8,2201.35,700.69,-35.59,4252.14,1997.79,-250.9,4472.14,3401.46,1281.36,4296.68,3257.26
0,1652,1191.98,373.58,1191.98,373.58,1211.54,372.17,1211.54,372.17,313.97,667.94,2114.54,532.97,1220.97,419.36,1223.18,417.38,1238.0,420.08,1239.82,418.53,297.42,612.06,2200.98,700.48,511.94,4194.58,3491.53,-251.36,4472.1,3399.78,1280.68,4296.06,3256.16
0,1653,1189.69,373.56,1189.69,373.56,1203.69,371.58,1203.69,371.58,313.08,668.39,2114.02,533.0,1217.82,416.48,1217.82,416.48,1234.85,417.03,1229.32,416.24,296.67,612.0,2200.47,700.19,504.43,4194.87,3484.02,-251.97,4472.48,3400.05,1280.39,4296.1,3256.5
0,1654,1187.03,373.87,1187.03,373.87,1207.67,371.65,1207.67,371.65,313.33,667.87,2114.25,532.32,1217.91,416.56,1217.91,416.56,1234.41,417.68,1234.41,417.68,296.23,612.08,2200.31,699.75,507.16,4194.78,3489.77,-252.1,4471.99,3398.15,1279.89,4295.51,3255.4
0,1655,1184.67,374.13,1184.67,374.13,1204.51,372.1,1204.51,372.1,313.6,668.36,2114.15,532.16,1215.45,416.76,1215.45,416.76,1232.04,417.67,1232.04,417.67,296.67,612.76,2200.3,699.76,505.24,4195.17,3491.55,-251.79,4472.39,3398.65,1279.95,4295.37,3255.66
0,1656,1182.2,375.14,1182.2,375.14,1202.15,373.1,1202.15,373.1,314.46,669.42,2114.28,532.95,1212.84,417.02,1212.84,417.02,1229.48,417.76,1229.48,417.76,295.99,612.99,2200.83,699.73,503.05,4196.18,3491.6,-251.74,4473.02,3394.4,1280.71,4296.04,3256.61
0,1657,1189.22,373.79,1189.22,373.79,1199.98,372.98,1199.98,372.98,314.74,670.31,2114.47,533.45,1208.13,416.91,1211.98,418.38,1225.17,417.54,1225.69,417.65,297.47,613.11,2200.89,700.17,499.74,4195.98,3476.44,-250.97,4473.85,3397.83,1280.64,4296.48,3256.18
0,1658,1177.67,375.05,1177.67,375.05,1197.31,373.56,1197.31,373.56,314.98,670.74,2114.54,533.72,1205.12,416.71,1207.91,417.22,1222.41,417.3,1224.25,417.76,299.84,614.01,2200.76,700.36,498.66,4196.59,3491.56,-249.84,4474.44,3403.86,1280.38,4296.72,3255.64
0,1659,1174.82,375.77,1174.82,375.77,1194.41,374.45,1194.41,374.45,314.94,670.87,2114.82,533.86,1205.17,417.94,1205.17,417.94,1221.74,418.46,1221.74,418.46,301.7,614.19,2201.57,700.47,496.54,4197.4,3493.01,-249.04,4474.78,3409.26,1281.4,4296.81,3256.81
0,1660,1172.11,376.09,1172.11,376.09,1191.81,374.3,1191.81,374.3,315.78,670.64,2114.45,533.96,1202.76,417.69,1202.76,417.69,1219.3,418.31,1219.3,418.31,303.88,614.08,2201.94,700.31,494.56,4197.56,3494.4,-247.81,4474.75,3413.18,1282.36,4296.89,3258.9
0,1661,1169.96,376.11,1169.96,376.11,1189.58,374.45,1189.58,374.45,315.67,669.93,2114.73,533.97,1200.37,417.23,1200.37,417.23,1216.8,417.93,1216.8,417.93,304.8,614.29,2201.59,700.11,492.42,4197.76,3494.13,-247.48,4474.32,3416.14,1281.53,4296.91,3257.15
0,1662,1167.61,376.46,1167.61,376.46,1183.92,374.67,1183.92,374.67,315.97,669.45,2114.71,533.86,1195.6,416.33,1195.6,416.33,1212.52,416.89,1205.56,416.27,303.84,613.42,2201.66,699.59,484.61,4198.64,3482.8,-247.82,4473.79,3412.56,1281.67,4296.81,3257.4
0,1663,1165.38,375.72,1165.38,375.72,1184.87,374.26,1184.87,374.26,315.71,668.82,2115.24,532.9,1192.91,416.72,1195.11,416.26,1210.16,417.46,1211.5,417.29,303.96,612.83,2202.07,698.97,487.77,4197.78,3493.31,-247.88,4473.34,3413.62,1281.74,4295.96,3256.77
0,1664,1162.47,375.45,1162.47,375.45,1181.36,374.47,1181.36,374.47,315.43,668.36,2114.74,532.39,1192.56,415.84,1192.56,415.84,1209.1,416.68,1209.1,416.68,304.95,610.31,2202.2,698.16,485.86,4197.81,3496.3,-247.57,4473.14,3417.21,1282.44,4295.52,3258.68
0,1665,1160.27,375.04,1160.27,375.04,1179.12,373.95,1179.12,373.95,315.47,667.89,2114.57,531.69,1190.17,415.49,1190.17,415.49,1206.83,416.28,1206.83,416.28,303.47,611.51,2203.19,695.44,483.84,4197.51,3496.52,-248.22,4472.59,3412.91,1284.19,4294.88,3261.77
0,1666,1158.11,375.06,1158.11,375.06,1177.25,374.11,1177.25,374.11,315.89,668.25,2114.22,531.48,1187.53,415.16,1187.53,415.16,1203.88,415.9,1203.88,415.9,301.56,613.04,2202.64,694.51,481.27,4197.77,3494.58,-248.89,4472.58,3406.31,1283.66,4294.71,3261.48
0,1667,1155.5,375.21,1155.5,375.21,1174.58,374.09,1174.58,374.09,316.63,668.64,2114.07,531.14,1184.82,414.57,1184.82,414.57,1201.14,415.53,1201.14,415.53,303.09,612.19,2202.51,693.74,478.94,4197.95,3494.94,-247.96,4472.97,3408.64,1283.59,4294.42,3261.62
0,1668,1152.78,374.44,1152.78,374.44,1171.93,373.0,1171.93,373.0,315.68,669.05,2113.7,529.83,1182.33,414.07,1182.33,414.07,1198.65,415.23,1198.65,415.23,301.7,612.02,2202.13,692.91,476.83,4197.23,3496.17,-248.87,4473.25,3407.27,1283.3,4293.29,3261.82
0,1669,1150.22,374.8,1150.22,374.8,1169.56,373.17,1169.56,373.17,315.85,670.42,2113.3,529.18,1179.71,413.74,1179.71,413.74,1196.34,414.87,1196.34,414.87,301.46,612.13,2202.39,692.05,474.76,4197.58,3496.76,-248.86,4474.28,3406.1,1284.09,4292.72,3263.72
0,1670,1147.8,375.34,1147.8,375.34,1167.05,373.65,1167.05,373.65,315.73,671.28,2113.4,528.83,1176.91,413.48,1176.91,413.48,1193.66,414.35,1193.66,414.35,301.95,612.26,2202.13,691.17,472.39,4198.16,3496.48,-248.64,4475.02,3407.79,1283.56,4292.42,3262.74
0,1671,1145.34,374.41,1145.34,374.41,1164.52,372.87,1164.52,372.87,314.85,670.65,2112.85,526.92,1174.53,413.09,1174.53,413.09,1190.94,413.68,1190.94,413.68,304.83,613.36,2202.4,690.66,470.17,4197.53,3496.9,-247.71,4475.0,3418.43,1284.45,4290.75,3265.14
0,1672,1142.74,374.7,1142.74,374.7,1161.87,373.4,1161.87,373.4,314.7,671.51,2112.89,526.45,1171.96,412.76,1171.96,412.76,1188.38,413.32,1188.38,413.32,302.0,614.24,2202.2,689.95,468.02,4198.0,3497.66,-248.96,4475.35,3410.77,1284.08,4290.35,3264.51
0,1673,1140.18,374.88,1140.18,374.88,1159.47,373.43,1159.47,373.43,315.44,672.11,2113.26,525.8,1169.42,412.29,1169.42,412.29,1185.7,413.06,1185.7,413.06,300.69,611.95,2202.24,689.75,465.78,4198.22,3497.86,-249.25,4475.55,3404.99,1283.75,4289.77,3263.46
0,1674,1137.74,374.29,1137.74,374.29,1157.22,372.48,1157.22,372.48,315.13,670.78,2113.16,524.71,1166.75,411.84,1166.75,411.84,1183.38,413.12,1183.38,413.12,302.47,612.28,2202.17,688.85,463.59,4197.66,3497.91,-248.64,4474.77,3410.94,1283.7,4288.82,3263.6
0,1675,1135.4,374.71,1135.4,374.71,1154.71,372.8,1154.71,372.8,315.46,671.33,2113.53,524.7,1164.17,411.46,1164.17,411.46,1180.77,412.51,1180.77,412.51,302.96,611.32,2201.84,688.02,461.36,4198.11,3497.92,-248.3,4475.22,3411.41,1282.82,4288.82,3261.64
0,1676,1133.26,374.86,1133.26,374.86,1152.57,372.88,1152.57,372.88,316.36,670.64,2114.26,524.79,1161.71,410.98,1161.71,410.98,1178.26,411.81,1178.26,411.81,302.6,611.78,2202.12,688.06,459.17,4198.35,3497.38,-248.18,4474.51,3407.96,1282.55,4288.89,3260.08
0,1677,1130.38,374.02,1130.38,374.02,1149.63,372.25,1149.63,372.25,315.52,669.82,2113.76,523.7,1159.01,410.54,1159.01,410.54,1175.35,411.08,1175.35,411.08,302.8,610.71,2202.37,687.98,456.78,4197.82,3498.32,-248.41,4474.01,3410.78,1283.39,4287.93,3262.24
0,1678,1127.56,374.31,1127.56,374.31,1146.78,372.6,1146.78,372.6,315.26,669.87,2114.05,524.02,1156.29,410.37,1156.29,410.37,1172.61,410.84,1172.61,410.84,303.22,610.15,2202.71,688.12,454.5,4198.22,3499.3,-248.32,4474.13,3412.69,1283.66,4288.2,3262.2
0,1679,1124.86,374.3,1124.86,374.3,1144.22,372.52,1144.22,372.52,315.74,669.0,2113.97,524.48,1153.34,410.3,1153.34,410.3,1169.0,410.0,1169.0,410.0,302.3,610.51,2202.36,688.39,451.56,4198.37,3497.88,-248.59,4473.28,3408.79,1283.2,4288.61,3261.57
0,1680,1118.32,372.89,1118.32,372.89,1142.03,372.02,1142.03,372.02,316.33,668.36,2114.24,524.86,1155.17,408.15,1155.17,408.15,1170.83,407.85,1170.83,407.85,298.58,612.14,2202.4,688.82,454.5,4197.01,3518.07,-250.03,4472.25,3396.68,1283.01,4288.93,3260.82
0,1681,1120.14,374.69,1120.14,374.69,1139.24,372.99,1139.24,372.99,315.36,668.54,2114.41,525.74,1148.04,409.58,1148.04,409.58,1164.52,410.29,1164.52,410.29,299.52,611.5,2202.36,689.07,447.4,4198.96,3498.82,-249.95,4472.64,3401.97,1282.81,4289.7,3260.18
0,1682,1117.3,374.31,1117.3,374.31,1136.26,372.73,1136.26,372.73,314.73,667.19,2113.97,525.0,1145.54,409.83,1145.54,409.83,1161.98,410.47,1161.98,410.47,299.44,610.66,2203.03,689.44,445.34,4198.77,3500.67,-250.26,4471.66,3403.43,1284.28,4289.04,3263.25
0,1683,1114.6,374.57,1114.6,374.57,1133.83,372.85,1133.83,372.85,315.22,666.15,2113.94,525.59,1142.84,409.64,1142.84,409.64,1159.17,410.26,1159.17,410.26,299.99,610.25,2202.65,690.04,442.95,4199.07,3500.63,-249.9,4470.84,3403.69,1283.72,4289.57,3262.39
0,1684,1112.79,376.21,1112.79,376.21,1131.85,374.58,1131.85,374.58,315.91,668.26,2114.42,528.18,1140.21,409.97,1140.21,409.97,1156.51,410.63,1156.51,410.63,299.18,610.78,2202.59,690.76,440.61,4200.72,3498.74,-249.92,4472.3,3399.49,1283.27,4291.83,3260.76
0,1685,1110.33,376.31,1110.33,376.31,1129.35,374.53,1129.35,374.53,316.12,667.65,2114.49,527.83,1137.45,410.88,1137.45,410.88,1153.76,411.48,1153.76,411.48,300.07,611.17,2202.55,690.98,438.21,4200.88,3498.42,-249.49,4471.9,3401.45,1283.12,4291.52,3260.43
0,1686,1117.42,405.77,1117.42,405.77,1136.52,404.32,1136.52,404.32,321.74,696.07,2118.06,556.68,1144.76,441.45,1144.76,441.45,1160.58,442.08,1160.58,442.08,302.91,638.5,2197.69,721.72,445.55,4226.49,3496.77,-245.05,4493.66,3394.14,1272.89,4316.64,3236.94
0,1687,1120.42,405.59,1120.42,405.59,1139.49,403.96,1139.49,403.96,321.32,696.85,2117.42,556.11,1148.03,441.63,1148.03,441.63,1163.97,442.42,1163.97,442.42,302.42,638.87,2197.72,720.98,448.45,4226.09,3497.2,-245.37,4494.26,3393.86,1273.55,4316.17,3238.99
0,1688,1123.38,404.58,1123.38,404.58,1142.43,402.85,1142.43,402.85,321.57,695.86,2117.84,554.59,1151.05,441.73,1151.05,441.73,1167.05,442.39,1167.05,442.39,302.33,639.46,2197.65,720.3,451.02,4225.02,3496.84,-245.36,4493.44,3392.98,1272.97,4314.84,3237.53
0,1689,1126.35,405.37,1126.35,405.37,1145.58,403.61,1145.58,403.61,321.13,697.05,2117.26,554.72,1154.36,441.82,1154.36,441.82,1170.18,442.55,1170.18,442.55,302.03,639.85,2197.57,719.44,453.83,4225.55,3496.68,-245.59,4494.4,3393.3,1273.43,4314.97,3239.13
0,1690,1129.39,404.95,1129.39,404.95,1148.6,403.32,1148.6,403.32,321.07,696.72,2116.76,553.56,1157.78,442.25,1157.78,442.25,1173.45,442.66,1173.45,442.66,301.32,640.02,2193.04,718.94,456.73,4225.08,3496.98,-245.94,4494.05,3391.48,1266.72,4314.03,3229.34
0,1691,1132.5,403.87,1132.5,403.87,1151.7,402.15,1151.7,402.15,320.61,696.87,2116.92,552.29,1160.96,442.31,1160.96,442.31,1176.76,442.86,1176.76,442.86,300.71,640.59,2193.05,718.51,459.47,4223.95,3496.71,-246.35,4494.15,3390.98,1266.53,4312.93,3228.88
0,1692,1135.36,404.7,1135.36,404.7,1154.54,402.96,1154.54,402.96,320.66,697.7,2117.13,552.4,1164.05,442.25,1164.05,442.25,1180.09,443.25,1180.09,443.25,300.69,641.02,2193.27,717.62,462.32,4224.51,3497.17,-246.3,4494.79,3390.79,1266.69,4313.01,3228.8
0,1693,1138.36,404.18,1138.36,404.18,1157.65,402.47,1157.65,402.47,320.35,697.6,2116.77,551.97,1167.31,442.41,1167.31,442.41,1183.28,443.39,1183.28,443.39,300.49,641.37,2193.45,717.37,465.08,4223.92,3497.0,-246.5,4494.73,3391.08,1267.3,4312.65,3230.35
0,1694,1141.42,403.67,1141.42,403.67,1160.5,402.2,1160.5,402.2,320.12,697.94,2117.26,551.67,1170.51,442.51,1170.51,442.51,1186.3,443.05,1186.3,443.05,300.5,641.94,2193.19,717.1,467.74,4223.43,3496.8,-246.56,4495.03,3391.72,1266.42,4312.38,3228.22
0,1695,1144.49,403.77,1144.49,403.77,1163.62,402.12,1163.62,402.12,320.53,699.53,2116.68,551.99,1173.82,442.33,1173.82,442.33,1189.51,442.68,1189.51,442.68,300.69,642.12,2193.1,716.84,470.55,4223.29,3496.6,-246.27,4496.23,3391.1,1266.84,4312.67,3229.76
0,1696,1147.37,403.1,1147.37,403.1,1166.73,401.28,1166.73,401.28,320.21,698.55,2117.13,550.49,1177.06,442.48,1177.06,442.48,1193.01,443.41,1193.01,443.41,300.78,641.95,2193.53,716.2,473.47,4222.46,3497.05,-246.38,4495.52,3392.24,1267.03,4311.36,3229.45
0,1697,1150.19,402.83,1150.19,402.83,1169.54,401.29,1169.54,401.29,320.01,698.2,2117.32,549.82,1179.94,442.57,1179.94,442.57,1196.04,443.77,1196.04,443.77,300.8,641.5,2194.04,715.47,476.01,4222.21,3496.85,-246.46,4495.29,3392.86,1267.63,4310.76,3230.15
0,1698,1153.08,402.85,1153.08,402.85,1172.4,401.55,1172.4,401.55,320.35,698.95,2116.99,550.71,1183.33,442.42,1183.33,442.42,1199.09,443.45,1199.09,443.45,300.82,641.82,2194.02,715.63,478.84,4222.18,3497.24,-246.3,4495.83,3391.99,1267.96,4311.55,3231.13
0,1699,1156.4,401.53,1156.4,401.53,1175.43,400.26,1175.43,400.26,320.65,697.97,2117.5,549.63,1186.68,442.28,1186.68,442.28,1202.49,442.74,1202.49,442.74,301.36,642.13,2193.9,715.65,481.69,4220.87,3497.09,-246.0,4495.09,3392.7,1267.22,4310.6,3229.24
0,1700,1159.66,401.34,1159.66,401.34,1178.74,400.0,1178.74,400.0,320.92,697.55,2117.68,549.95,1190.06,442.25,1190.06,442.25,1206.01,442.83,1206.01,442.83,301.75,641.56,2194.54,715.29,484.65,4220.52,3496.82,-245.76,4494.77,3393.09,1268.08,4310.86,3230.3
0,1701,1162.52,401.17,1162.52,401.17,1181.66,399.71,1181.66,399.71,321.26,697.13,2117.23,549.41,1193.19,441.86,1193.19,441.86,1209.11,442.68,1209.11,442.68,301.6,640.93,2194.96,714.94,487.34,4220.17,3496.83,-245.73,4494.38,3391.77,1269.13,4310.4,3232.69
0,1702,1167.24,398.12,1167.24,398.12,1184.26,398.28,1184.26,398.28,321.44,696.27,2117.73,548.43,1197.17,440.99,1197.17,440.99,1211.1,440.77,1211.1,440.77,301.9,640.49,2194.96,714.92,489.59,4218.11,3493.88,-245.57,4493.72,3392.13,1268.61,4309.54,3231.17
0,1703,1167.99,400.29,1167.99,400.29,1187.82,398.3,1187.82,398.3,321.65,695.17,2118.24,548.73,1199.55,441.69,1199.55,441.69,1218.65,442.19,1218.65,442.19,302.01,639.81,2195.35,714.57,494.59,4218.7,3502.0,-245.51,4492.85,3391.88,1268.76,4309.78,3230.59
0,1704,1171.61,400.01,1171.61,400.01,1191.11,398.54,1191.11,398.54,322.37,694.89,2117.63,549.39,1202.82,442.03,1202.82,442.03,1222.44,443.5,1222.44,443.5,302.42,638.96,2195.25,714.56,497.61,4218.53,3501.41,-245.1,4492.59,3391.09,1269.22,4310.37,3232.22
0,1705,1174.57,398.43,1174.57,398.43,1193.84,397.02,1193.84,397.02,322.09,693.79,2117.58,547.91,1206.1,441.84,1206.1,441.84,1221.9,441.86,1221.9,441.86,302.47,638.81,2195.13,714.92,498.29,4217.18,3496.14,-245.22,4491.78,3392.0,1269.01,4309.09,3232.06
0,1706,1177.31,398.62,1177.31,398.62,1196.76,396.84,1196.76,396.84,321.71,694.32,2117.63,549.56,1209.29,441.4,1209.29,441.4,1225.01,441.69,1225.01,441.69,302.74,638.54,2194.76,715.27,501.05,4217.03,3496.45,-245.21,4492.28,3393.75,1268.44,4310.52,3230.98
0,1707,1180.36,399.29,1180.36,399.29,1200.22,397.01,1200.22,397.01,321.34,694.63,2117.7,551.55,1212.27,441.52,1212.27,441.52,1228.26,441.87,1228.26,441.87,302.48,638.6,2194.47,716.15,503.67,4217.27,3495.21,-245.43,4492.54,3394.03,1268.01,4312.24,3230.07
0,1708,1183.41,398.31,1183.41,398.31,1203.37,396.14,1203.37,396.14,321.38,693.62,2117.42,551.65,1215.37,441.42,1215.37,441.42,1231.37,442.09,1231.37,442.09,302.25,638.55,2193.99,716.98,506.26,4216.33,3494.48,-245.56,4491.71,3393.28,1267.52,4312.34,3229.72
0,1709,1186.34,397.59,1186.34,397.59,1205.95,395.82,1205.95,395.82,320.87,693.18,2116.7,552.12,1218.65,441.22,1218.65,441.22,1234.65,442.12,1234.65,442.12,302.16,637.97,2193.82,717.37,509.15,4215.7,3495.37,-245.8,4491.44,3394.43,1267.97,4312.78,3231.51
0,1710,1189.24,397.28,1189.24,397.28,1209.08,395.45,1209.08,395.45,320.89,692.0,2117.55,552.2,1221.84,441.08,1221.84,441.08,1237.86,441.93,1237.86,441.93,303.07,636.76,2193.63,717.38,511.9,4215.25,3495.2,-245.45,4490.64,3396.95,1266.85,4312.82,3228.43
0,1711,1192.38,396.48,1192.38,396.48,1212.1,394.85,1212.1,394.85,321.97,690.36,2117.35,551.92,1225.07,440.77,1225.07,440.77,1241.16,442.03,1241.16,442.03,303.47,635.38,2193.65,717.29,514.67,4214.48,3494.99,-244.98,4489.25,3395.15,1267.06,4312.59,3229.08
0,1712,1195.35,395.96,1195.35,395.96,1214.84,394.93,1214.84,394.93,322.08,689.92,2117.14,551.64,1228.22,440.37,1228.22,440.37,1244.34,442.16,1244.34,442.16,303.46,633.72,2193.26,716.94,517.43,4214.13,3495.21,-244.97,4488.89,3394.84,1266.65,4312.36,3228.76
0,1713,1198.17,394.83,1198.17,394.83,1217.47,394.19,1217.47,394.19,322.01,687.29,2117.13,551.26,1231.44,439.96,1231.44,439.96,1247.37,441.48,1247.37,441.48,303.35,632.87,2193.3,716.88,520.14,4213.15,3495.76,-245.16,4486.84,3394.74,1266.69,4312.02,3228.86
0,1714,1201.18,394.32,1201.18,394.32,1220.62,393.43,1220.62,393.43,322.21,686.87,2116.95,551.06,1234.74,439.68,1234.74,439.68,1250.77,440.87,1250.77,440.87,303.6,631.77,2193.5,716.85,523.03,4212.43,3495.79,-245.01,4486.51,3394.92,1267.18,4311.85,3229.93
0,1715,1204.31,394.0,1204.31,394.0,1223.64,393.16,1223.64,393.16,321.98,686.55,2116.93,552.02,1237.64,439.61,1237.64,439.61,1253.83,441.06,1253.83,441.06,303.62,631.34,2193.19,717.23,525.49,4212.05,3494.68,-245.09,4486.3,3395.57,1266.74,4312.69,3229.2
0,1716,1207.19,392.78,1207.19,392.78,1226.49,392.19,1226.49,392.19,321.66,684.76,2117.2,551.88,1240.79,439.75,1240.79,439.75,1257.04,440.84,1257.04,440.84,303.5,630.87,2193.13,717.7,528.23,4210.92,3494.93,-245.33,4484.93,3396.12,1266.38,4312.57,3228.24
0,1717,1210.06,392.7,1210.06,392.7,1229.35,392.27,1229.35,392.27,321.73,684.5,2117.41,552.49,1243.78,439.81,1243.78,439.81,1259.9,440.45,1259.9,440.45,303.25,630.28,2192.98,717.94,530.71,4210.8,3494.38,-245.43,4484.69,3395.25,1265.97,4313.08,3227.22
0,1718,1212.91,392.84,1212.91,392.84,1232.43,391.85,1232.43,391.85,321.94,684.37,2117.08,553.08,1247.33,439.76,1247.33,439.76,1263.35,440.58,1263.35,440.58,303.69,629.69,2193.25,718.11,533.82,4210.49,3495.24,-245.17,4484.61,3395.88,1266.73,4313.6,3228.9
0,1719,1215.41,391.86,1215.41,391.86,1235.07,390.63,1235.07,390.63,322.23,684.2,2117.02,551.94,1250.04,439.88,1250.04,439.88,1266.3,440.81,1266.3,440.81,304.29,629.49,2193.3,718.35,536.24,4209.39,3495.36,-244.82,4484.52,3396.81,1266.81,4312.62,3229.18
0,1720,1217.77,392.27,1217.77,392.27,1237.67,391.17,1237.67,391.17,322.76,683.7,2116.89,552.8,1252.89,439.84,1252.89,439.84,1268.99,440.27,1268.99,440.27,304.93,628.65,2193.45,718.55,538.68,4209.66,3495.6,-244.39,4484.13,3397.18,1267.21,4313.36,3229.96
0,1721,1220.8,391.53,1220.8,391.53,1240.46,390.15,1240.46,390.15,323.61,682.93,2116.73,552.36,1256.12,439.04,1256.12,439.04,1271.99,439.51,1271.99,439.51,305.8,627.89,2193.29,718.45,541.33,4208.74,3495.44,-243.75,4483.53,3397.35,1267.09,4312.99,3230.05
0,1722,1223.42,390.62,1223.42,390.62,1243.42,388.69,1243.42,388.69,323.53,681.95,2116.75,552.05,1259.33,438.37,1259.33,438.37,1275.53,439.56,1275.53,439.56,306.96,627.08,2193.2,718.17,544.31,4207.51,3496.51,-243.32,4482.92,3400.85,1266.93,4312.72,3229.79
0,1723,1225.94,390.09,1225.94,390.09,1246.17,388.46,1246.17,388.46,323.62,681.09,2116.73,551.88,1262.38,437.94,1262.38,437.94,1278.7,439.34,1278.7,439.34,307.44,625.92,2193.2,717.3,547.06,4207.01,3497.27,-243.12,4482.3,3402.0,1266.94,4312.58,3229.85
0,1724,1229.18,388.35,1229.18,388.35,1248.79,387.61,1248.79,387.61,323.85,679.47,2117.4,549.82,1265.53,437.53,1265.53,437.53,1281.63,438.58,1281.63,438.58,308.21,624.03,2194.09,716.26,549.6,4205.73,3496.8,-242.77,4481.1,3403.53,1267.61,4310.77,3229.99
